temperature,pressure,humidity,gas,aqi,time_stamp_esp,time_stamp_server
26.3,1010,45.09,68,130852,85.85,2026-01-28T06:02:54.666441105Z
26.3,1010,45.08,68,130855,86.48,2026-01-28T06:02:56.93190521Z
26.31,1010,45.05,69,130857,85.21,2026-01-28T06:02:58.623843551Z
26.32,1010,45.02,70,130858,86.48,2026-01-28T06:03:07.060902411Z
26.26,1010,45.5,62,130869,85.21,2026-01-28T06:03:13.601387605Z
26.16,1010,45.73,58,130880,83.96,2026-01-28T06:03:22.102675955Z
26.14,1010,45.71,59,130882,85.21,2026-01-28T06:03:26.543509955Z
26.1,1010,45.78,57,130888,84.9,2026-01-28T06:03:31.114853802Z
26.09,1010,45.77,58,130891,83.96,2026-01-28T06:03:33.174383965Z
26.09,1010,45.71,59,130893,84.27,2026-01-28T06:03:35.113864557Z
26.1,1010,45.65,60,130895,84.59,2026-01-28T06:03:38.082788217Z
26.1,1010,45.59,61,130898,84.27,2026-01-28T06:03:39.829150805Z
26.12,1010,45.54,62,130900,84.59,2026-01-28T06:03:41.670441783Z
26.14,1010,45.49,63,130901,84.27,2026-01-28T06:03:43.722775528Z
26.15,1010,45.42,64,130903,83.96,2026-01-28T06:03:45.564026107Z
26.17,1010,45.38,65,130905,83.96,2026-01-28T06:03:47.837869599Z
26.18,1010,45.35,66,130908,83.96,2026-01-28T06:03:49.655102454Z
26.19,1010,45.28,67,130909,83.65,2026-01-28T06:03:51.492704291Z
26.21,1010,45.25,67,130911,83.96,2026-01-28T06:03:53.443536915Z
26.22,1010,45.23,68,130913,80.9,2026-01-28T06:03:55.127615623Z
26.24,1010,45.23,69,130915,81.5,2026-01-28T06:03:56.919197582Z
26.26,1010,45.2,70,130917,84.27,2026-01-28T06:03:58.61267287Z
26.28,1010,45.16,71,130918,83.65,2026-01-28T06:04:00.411689044Z
26.3,1010,45.07,72,130920,84.27,2026-01-28T06:04:02.248095989Z
26.31,1010,45.0,72,130922,80.9,2026-01-28T06:04:03.986676864Z
26.32,1010,44.93,73,130924,84.27,2026-01-28T06:04:05.828331409Z
26.33,1010,44.84,73,130926,84.27,2026-01-28T06:04:07.673386438Z
26.34,1010,44.8,73,130927,80.59,2026-01-28T06:04:10.041459011Z
26.33,1010,44.83,73,130930,80.9,2026-01-28T06:04:11.841332765Z
26.34,1010,44.91,73,130932,83.96,2026-01-28T06:04:13.723469398Z
26.35,1010,45.01,73,130933,80.29,2026-01-28T06:04:15.563315443Z
26.36,1010,45.08,74,130935,79.4,2026-01-28T06:04:20.03051061Z
26.33,1010,45.04,70,130940,80.29,2026-01-28T06:04:24.60632874Z
26.28,1010,45.25,65,130947,79.4,2026-01-28T06:04:29.391355835Z
26.23,1010,45.3,63,130951,79.7,2026-01-28T06:04:37.675356618Z
26.17,1010,45.42,60,130959,81.5,2026-01-28T06:04:43.555235277Z
26.13,1010,45.38,59,130963,79.7,2026-01-28T06:04:46.583349675Z
26.09,1010,45.37,58,130967,80.29,2026-01-28T06:04:51.535505913Z
26.07,1010,45.33,58,130971,80.29,2026-01-28T06:04:56.108159062Z
26.03,1010,45.47,55,130978,79.99,2026-01-28T06:05:02.431067056Z
25.99,1010,45.57,54,130985,80.29,2026-01-28T06:05:11.547607076Z
25.96,1010,45.59,52,130991,79.4,2026-01-28T06:05:13.309807867Z
25.97,1010,45.56,54,130993,80.59,2026-01-28T06:05:18.58347489Z
25.95,1010,45.55,53,130998,79.7,2026-01-28T06:05:20.385801017Z
25.96,1010,45.51,55,131000,79.99,2026-01-28T06:05:22.224339877Z
25.99,1010,45.43,56,131002,81.2,2026-01-28T06:05:24.174679077Z
26.01,1010,45.34,58,131004,78.51,2026-01-28T06:05:25.906150435Z
26.04,1010,45.27,60,131006,78.81,2026-01-28T06:05:27.960656181Z
26.06,1010,45.17,61,131008,81.5,2026-01-28T06:05:29.796158555Z
26.09,1010,45.09,62,131010,80.59,2026-01-28T06:05:31.64554732Z
26.11,1010,45.02,63,131011,79.99,2026-01-28T06:05:33.347430684Z
26.14,1010,44.97,65,131013,79.99,2026-01-28T06:05:37.58780821Z
26.12,1010,45.11,61,131020,80.29,2026-01-28T06:05:45.975792002Z
26.07,1010,44.96,57,131029,80.9,2026-01-28T06:05:52.327280364Z
26.04,1010,44.94,56,131033,79.7,2026-01-28T06:05:56.114304567Z
26.03,1010,44.92,57,131036,79.7,2026-01-28T06:05:57.85791955Z
26.04,1010,44.86,58,131038,78.81,2026-01-28T06:05:59.697920471Z
26.06,1010,44.78,60,131039,79.4,2026-01-28T06:06:02.160937584Z
26.07,1010,44.72,60,131042,79.4,2026-01-28T06:06:04.715771577Z
26.05,1010,45.08,58,131051,80.59,2026-01-28T06:06:13.220869174Z
26.06,1010,45.11,59,131053,79.1,2026-01-28T06:06:15.066861174Z
26.07,1010,45.07,60,131055,78.51,2026-01-28T06:06:17.009041551Z
26.09,1010,45.02,61,131057,80.29,2026-01-28T06:06:19.050468856Z
26.11,1010,44.97,63,131059,79.99,2026-01-28T06:06:21.010372723Z
26.13,1010,44.93,63,131061,79.99,2026-01-28T06:06:23.097012311Z
26.15,1010,44.84,65,131063,79.7,2026-01-28T06:06:26.945288856Z
26.13,1010,44.78,63,131067,79.4,2026-01-28T06:06:34.217166237Z
26.1,1010,44.99,60,131074,79.4,2026-01-28T06:06:36.260199228Z
26.1,1010,45.0,60,131076,78.81,2026-01-28T06:06:40.761045505Z
26.08,1010,45.04,59,131081,78.51,2026-01-28T06:06:42.619340922Z
26.08,1010,45.03,60,131082,78.81,2026-01-28T06:06:44.559118199Z
26.1,1010,44.94,61,131084,80.29,2026-01-28T06:06:46.70063601Z
26.11,1010,44.87,62,131086,77.92,2026-01-28T06:06:48.4882603Z
26.13,1010,44.8,64,131088,79.4,2026-01-28T06:06:50.293251638Z
26.16,1010,44.72,65,131090,78.51,2026-01-28T06:06:51.9919097Z
26.18,1010,44.67,66,131092,79.7,2026-01-28T06:06:53.775186837Z
26.2,1010,44.63,67,131094,78.51,2026-01-28T06:06:56.529843462Z
26.2,1010,44.64,66,131096,78.22,2026-01-28T06:06:58.269433578Z
26.22,1010,44.63,67,131098,79.7,2026-01-28T06:07:02.270272319Z
26.2,1010,44.7,65,131102,79.1,2026-01-28T06:07:04.526387072Z
26.18,1010,44.86,64,131106,77.92,2026-01-28T06:07:07.905473788Z
26.19,1010,44.82,65,131108,79.1,2026-01-28T06:07:09.600944636Z
26.2,1010,44.76,66,131109,78.51,2026-01-28T06:07:11.388342199Z
26.21,1010,44.65,67,131112,77.92,2026-01-28T06:07:13.738551949Z
26.22,1010,44.59,67,131114,79.7,2026-01-28T06:07:15.693860693Z
26.23,1010,44.53,68,131116,79.1,2026-01-28T06:07:17.835176556Z
26.24,1010,44.48,68,131118,77.92,2026-01-28T06:07:19.47433402Z
26.26,1010,44.42,70,131119,78.22,2026-01-28T06:07:21.309559597Z
26.27,1010,44.36,70,131121,79.1,2026-01-28T06:07:23.477872681Z
26.28,1010,44.41,70,131123,78.51,2026-01-28T06:07:25.41647352Z
26.29,1010,44.47,71,131125,80.29,2026-01-28T06:07:27.471177007Z
26.3,1010,44.46,71,131127,80.29,2026-01-28T06:07:29.308465437Z
26.31,1010,44.45,72,131129,79.4,2026-01-28T06:07:31.153941407Z
26.32,1010,44.45,71,131131,79.99,2026-01-28T06:07:33.199243969Z
26.33,1010,44.41,72,131133,80.29,2026-01-28T06:07:35.253132233Z
26.34,1010,44.35,72,131135,78.22,2026-01-28T06:07:37.078687307Z
26.35,1010,44.32,73,131137,79.7,2026-01-28T06:07:38.886195061Z
26.36,1010,44.25,73,131139,78.51,2026-01-28T06:07:40.715165097Z
26.37,1010,44.19,75,131140,79.99,2026-01-28T06:07:42.625247638Z
26.37,1010,44.14,74,131142,78.81,2026-01-28T06:07:44.460552021Z
26.38,1010,44.09,75,131144,80.29,2026-01-28T06:07:46.301999104Z
26.38,1010,44.07,74,131146,78.81,2026-01-28T06:07:48.453616039Z
26.38,1010,44.05,75,131148,79.4,2026-01-28T06:07:50.288826371Z
26.38,1010,44.0,75,131150,79.7,2026-01-28T06:07:52.28951609Z
26.39,1010,43.98,75,131152,78.81,2026-01-28T06:07:54.385015993Z
26.39,1010,43.97,75,131154,79.7,2026-01-28T06:07:57.151004122Z
26.37,1010,44.01,73,131157,78.22,2026-01-28T06:07:59.150695171Z
26.36,1010,44.04,74,131159,79.7,2026-01-28T06:08:00.891340419Z
26.37,1010,44.02,75,131161,78.81,2026-01-28T06:08:02.696955671Z
26.38,1010,43.99,75,131162,78.51,2026-01-28T06:08:04.642108387Z
26.38,1010,43.96,75,131164,77.92,2026-01-28T06:08:06.479113644Z
26.38,1010,43.9,75,131166,78.81,2026-01-28T06:08:08.275486904Z
26.39,1010,43.85,77,131168,78.22,2026-01-28T06:08:10.257952957Z
26.39,1010,43.79,77,131170,77.92,2026-01-28T06:08:12.222033643Z
26.39,1010,43.73,77,131172,78.22,2026-01-28T06:08:14.166365542Z
26.39,1010,43.69,77,131174,78.81,2026-01-28T06:08:16.312738411Z
26.39,1010,43.67,77,131176,76.76,2026-01-28T06:08:17.985924292Z
26.4,1010,43.65,78,131178,78.22,2026-01-28T06:08:20.001812216Z
26.39,1010,43.61,78,131180,79.4,2026-01-28T06:08:21.724934319Z
26.4,1010,43.58,78,131181,79.1,2026-01-28T06:08:23.48492113Z
26.4,1010,43.57,79,131183,78.22,2026-01-28T06:08:25.822719704Z
26.39,1010,43.56,78,131186,79.4,2026-01-28T06:08:27.508039539Z
26.4,1010,43.57,79,131187,77.63,2026-01-28T06:08:29.521072184Z
26.39,1010,43.55,79,131189,77.05,2026-01-28T06:08:32.682980811Z
26.37,1010,43.62,76,131192,76.47,2026-01-28T06:08:34.433647519Z
26.36,1010,43.65,76,131194,78.81,2026-01-28T06:08:36.164641431Z
26.36,1010,43.64,77,131196,75.61,2026-01-28T06:08:37.8576648Z
26.37,1010,43.62,78,131198,78.22,2026-01-28T06:08:44.055181419Z
26.3,1010,43.99,71,131206,75.9,2026-01-28T06:08:49.079196474Z
26.23,1010,44.28,67,131212,75.04,2026-01-28T06:08:54.607649519Z
26.19,1010,44.28,67,131214,74.48,2026-01-28T06:08:56.440774275Z
26.18,1010,44.23,68,131216,76.18,2026-01-28T06:08:58.29640811Z
26.17,1010,44.18,69,131218,76.76,2026-01-28T06:09:00.648910531Z
26.16,1010,44.12,69,131220,74.76,2026-01-28T06:09:02.436731298Z
26.18,1010,44.09,71,131222,75.61,2026-01-28T06:09:04.334713547Z
26.18,1010,44.02,71,131224,76.18,2026-01-28T06:09:06.287361685Z
26.19,1010,43.98,72,131226,74.19,2026-01-28T06:09:08.523217335Z
26.2,1010,43.93,72,131228,75.61,2026-01-28T06:09:16.048206224Z
26.14,1010,44.3,66,131237,75.9,2026-01-28T06:09:20.503923755Z
26.11,1010,44.36,65,131240,75.04,2026-01-28T06:09:22.256110775Z
26.1,1010,44.35,66,131242,74.48,2026-01-28T06:09:25.417488584Z
26.09,1010,44.32,66,131245,75.61,2026-01-28T06:09:27.893485252Z
26.08,1010,44.32,66,131248,75.33,2026-01-28T06:09:33.048058797Z
26.05,1010,44.42,63,131253,75.61,2026-01-28T06:09:39.530948766Z
26.01,1010,44.6,60,131260,75.61,2026-01-28T06:09:44.669903586Z
25.98,1010,44.73,58,131266,76.47,2026-01-28T06:09:49.187646454Z
25.97,1010,44.7,59,131269,75.33,2026-01-28T06:09:53.37929488Z
25.95,1010,44.69,58,131273,76.47,2026-01-28T06:09:55.637790594Z
25.94,1010,44.66,58,131277,76.18,2026-01-28T06:09:59.417326508Z
25.95,1010,44.6,60,131279,75.9,2026-01-28T06:10:02.437059921Z
25.95,1010,44.5,60,131283,75.9,2026-01-28T06:10:07.403812201Z
25.95,1010,44.47,59,131287,75.04,2026-01-28T06:10:12.544796977Z
25.93,1010,44.59,57,131294,75.61,2026-01-28T06:10:19.036767202Z
25.91,1010,44.61,56,131299,77.05,2026-01-28T06:10:26.153767279Z
25.89,1010,44.72,55,131306,75.61,2026-01-28T06:10:28.598918363Z
25.89,1010,44.7,56,131308,77.05,2026-01-28T06:10:31.274758179Z
25.9,1010,44.64,57,131311,76.76,2026-01-28T06:10:33.425352923Z
25.91,1010,44.63,57,131314,75.9,2026-01-28T06:10:36.751075971Z
25.92,1010,44.58,58,131316,75.33,2026-01-28T06:10:38.839071129Z
25.95,1010,44.55,60,131319,75.9,2026-01-28T06:10:41.010312916Z
25.96,1010,44.52,60,131321,75.61,2026-01-28T06:10:43.241753819Z
25.96,1010,44.56,59,131325,76.18,2026-01-28T06:10:50.22076135Z
25.94,1010,44.81,57,131333,73.91,2026-01-28T06:10:55.74125517Z
25.93,1010,44.78,57,131336,75.33,2026-01-28T06:10:59.842732695Z
25.92,1010,44.82,56,131341,74.48,2026-01-28T06:11:05.54796747Z
25.9,1010,44.92,54,131347,74.19,2026-01-28T06:11:09.334575628Z
25.92,1010,44.89,56,131349,74.48,2026-01-28T06:11:11.404475035Z
25.93,1010,44.79,57,131351,73.35,2026-01-28T06:11:13.781254972Z
25.95,1010,44.71,59,131354,73.91,2026-01-28T06:11:15.455976589Z
25.98,1010,44.62,60,131355,73.91,2026-01-28T06:11:20.122613223Z
25.97,1010,44.61,59,131361,73.35,2026-01-28T06:11:25.622196802Z
25.96,1010,44.65,57,131366,67.43,2026-01-28T06:11:28.267269384Z
25.97,1010,44.63,59,131368,71.15,2026-01-28T06:11:30.14167765Z
25.98,1010,44.54,60,131371,71.43,2026-01-28T06:11:32.608819554Z
26.0,1010,44.48,61,131372,73.08,2026-01-28T06:11:35.584988219Z
26.01,1010,44.45,61,131375,71.43,2026-01-28T06:11:37.735818474Z
26.03,1010,44.41,62,131377,71.97,2026-01-28T06:11:40.179933245Z
26.03,1010,44.37,62,131380,73.35,2026-01-28T06:11:45.412222302Z
26.02,1010,44.51,60,131385,65.89,2026-01-28T06:11:47.662844743Z
26.02,1010,44.5,61,131388,71.7,2026-01-28T06:11:49.503438086Z
26.04,1010,44.45,63,131389,70.61,2026-01-28T06:11:51.44313881Z
26.06,1010,44.38,64,131391,73.08,2026-01-28T06:11:53.492531007Z
26.08,1010,44.33,65,131393,73.91,2026-01-28T06:11:55.4380637Z
26.1,1010,44.28,66,131395,71.43,2026-01-28T06:11:57.295259679Z
26.12,1010,44.22,67,131397,71.43,2026-01-28T06:11:59.13847815Z
26.14,1010,44.17,68,131399,72.25,2026-01-28T06:12:01.168872632Z
26.15,1010,44.12,68,131401,71.15,2026-01-28T06:12:03.230681429Z
26.16,1010,44.09,68,131403,71.15,2026-01-28T06:12:05.163261872Z
26.17,1010,44.08,69,131405,71.97,2026-01-28T06:12:07.415717968Z
26.18,1010,44.06,70,131407,70.61,2026-01-28T06:12:09.476503624Z
26.19,1010,44.03,70,131409,71.15,2026-01-28T06:12:11.423337352Z
26.2,1010,44.01,71,131411,72.25,2026-01-28T06:12:13.474434012Z
26.21,1010,43.98,71,131413,70.61,2026-01-28T06:12:15.403368339Z
26.22,1010,43.94,72,131415,71.7,2026-01-28T06:12:17.262182066Z
26.23,1010,43.92,73,131417,70.61,2026-01-28T06:12:19.103215876Z
26.24,1010,43.89,74,131419,72.25,2026-01-28T06:12:21.036125054Z
26.25,1010,43.87,73,131421,71.15,2026-01-28T06:12:23.082606023Z
26.25,1010,43.86,73,131423,71.15,2026-01-28T06:12:24.822978701Z
26.26,1010,43.84,74,131425,70.61,2026-01-28T06:12:26.77566562Z
26.26,1010,43.83,74,131427,71.7,2026-01-28T06:12:29.431259513Z
26.25,1010,43.85,73,131429,71.7,2026-01-28T06:12:31.580820591Z
26.25,1010,43.87,73,131431,70.07,2026-01-28T06:12:33.64255753Z
26.25,1010,43.87,73,131433,70.34,2026-01-28T06:12:35.684926891Z
26.25,1010,43.87,73,131436,71.43,2026-01-28T06:12:37.623735431Z
26.26,1010,43.84,74,131437,71.15,2026-01-28T06:12:40.000235963Z
26.25,1010,43.85,73,131440,70.61,2026-01-28T06:12:41.824038428Z
26.25,1010,43.86,74,131442,71.15,2026-01-28T06:12:43.773910032Z
26.26,1010,43.85,74,131444,70.07,2026-01-28T06:12:45.623861745Z
26.27,1010,43.81,75,131445,70.61,2026-01-28T06:12:47.674760846Z
26.27,1010,43.81,74,131447,71.15,2026-01-28T06:12:49.707641566Z
26.27,1010,43.81,75,131449,70.61,2026-01-28T06:12:51.651306884Z
26.27,1010,43.83,75,131452,69.27,2026-01-28T06:12:53.820426647Z
26.27,1010,43.82,74,131454,70.34,2026-01-28T06:12:56.38236781Z
26.25,1010,43.92,73,131457,69.81,2026-01-28T06:13:00.225906332Z
26.23,1010,43.97,71,131460,69.27,2026-01-28T06:13:06.810176648Z
26.18,1010,44.27,67,131467,68.22,2026-01-28T06:13:10.407211778Z
26.14,1010,44.33,66,131470,69.01,2026-01-28T06:13:12.658155829Z
26.13,1010,44.31,67,131472,70.07,2026-01-28T06:13:14.59002022Z
26.13,1010,44.27,68,131474,70.34,2026-01-28T06:13:16.550173193Z
26.14,1010,44.2,69,131476,69.01,2026-01-28T06:13:18.378274065Z
26.16,1010,44.15,70,131478,69.01,2026-01-28T06:13:20.219764826Z
26.17,1010,44.1,71,131480,69.54,2026-01-28T06:13:22.066861342Z
26.19,1010,44.04,72,131482,70.61,2026-01-28T06:13:23.920996448Z
26.2,1010,44.0,72,131484,70.07,2026-01-28T06:13:25.647367167Z
26.22,1010,43.93,73,131485,69.54,2026-01-28T06:13:27.492537146Z
26.24,1010,43.9,74,131487,69.81,2026-01-28T06:13:29.445670071Z
26.24,1010,43.88,74,131489,69.01,2026-01-28T06:13:31.484003527Z
26.24,1010,43.86,73,131492,67.69,2026-01-28T06:13:34.57466186Z
26.24,1010,43.85,73,131494,67.69,2026-01-28T06:13:37.067094527Z
26.23,1010,43.85,73,131497,67.69,2026-01-28T06:13:38.705305613Z
26.24,1010,43.83,74,131498,69.27,2026-01-28T06:13:41.21314477Z
26.22,1010,43.89,71,131503,66.4,2026-01-28T06:13:46.238992121Z
26.19,1010,43.98,70,131507,67.43,2026-01-28T06:13:48.893973153Z
26.18,1010,43.97,70,131509,69.01,2026-01-28T06:13:50.942284583Z
26.17,1010,43.94,70,131511,66.91,2026-01-28T06:13:55.344362031Z
26.14,1010,44.08,68,131516,67.95,2026-01-28T06:14:01.900670824Z
26.11,1010,44.27,65,131522,66.66,2026-01-28T06:14:04.168480461Z
26.07,1010,44.39,63,131527,67.43,2026-01-28T06:14:08.776540424Z
26.06,1010,44.39,63,131529,67.43,2026-01-28T06:14:13.373092775Z
26.04,1010,44.43,62,131534,70.07,2026-01-28T06:14:15.927873626Z
26.04,1010,44.39,63,131536,67.17,2026-01-28T06:14:17.788627693Z
26.06,1010,44.33,65,131538,67.43,2026-01-28T06:14:20.021771141Z
26.07,1010,44.25,66,131540,61.67,2026-01-28T06:14:21.985568834Z
26.09,1010,44.18,67,131542,61.42,2026-01-28T06:14:23.91492784Z
26.1,1010,44.13,68,131544,63.13,2026-01-28T06:14:26.574647267Z
26.11,1010,44.09,67,131547,63.38,2026-01-28T06:14:28.830104376Z
26.11,1010,44.09,67,131550,65.89,2026-01-28T06:14:31.804129038Z
26.12,1010,44.07,68,131552,63.62,2026-01-28T06:14:34.516315869Z
26.13,1010,44.07,68,131554,67.43,2026-01-28T06:14:36.256334372Z
26.15,1010,44.06,69,131556,67.17,2026-01-28T06:14:38.471264414Z
26.16,1010,43.98,70,131558,66.14,2026-01-28T06:14:40.34774452Z
26.18,1010,43.91,70,131560,66.4,2026-01-28T06:14:42.261210169Z
26.2,1010,43.87,71,131562,65.38,2026-01-28T06:14:44.190298389Z
26.22,1010,43.82,72,131564,62.15,2026-01-28T06:14:45.899627404Z
26.24,1010,43.77,73,131566,58.12,2026-01-28T06:14:48.078612574Z
26.25,1010,43.72,73,131568,56.08,2026-01-28T06:14:49.92398284Z
26.27,1010,43.71,73,131570,55.63,2026-01-28T06:14:51.783224538Z
26.28,1010,43.67,74,131572,55.41,2026-01-28T06:14:53.608694376Z
26.29,1010,43.66,75,131573,55.63,2026-01-28T06:14:55.560758384Z
26.3,1010,43.61,74,131575,57.67,2026-01-28T06:14:57.501894264Z
26.31,1010,43.6,75,131577,55.86,2026-01-28T06:14:59.259899631Z
26.33,1010,43.56,77,131579,55.41,2026-01-28T06:15:01.090663516Z
26.34,1010,43.53,76,131581,55.86,2026-01-28T06:15:03.130802211Z
26.35,1010,43.49,76,131583,56.53,2026-01-28T06:15:04.993712706Z
26.35,1010,43.49,76,131585,55.63,2026-01-28T06:15:07.128768301Z
26.36,1010,43.48,77,131587,55.86,2026-01-28T06:15:09.18966583Z
26.36,1010,43.47,76,131589,54.1,2026-01-28T06:15:11.018471965Z
26.37,1010,43.47,77,131591,54.31,2026-01-28T06:15:13.06843993Z
26.37,1010,43.44,76,131593,55.41,2026-01-28T06:15:14.921256281Z
26.38,1010,43.43,77,131595,54.53,2026-01-28T06:15:16.753535812Z
26.39,1010,43.42,78,131597,54.1,2026-01-28T06:15:18.612520166Z
26.39,1010,43.4,77,131599,54.53,2026-01-28T06:15:20.644561241Z
26.39,1010,43.38,77,131600,54.1,2026-01-28T06:15:22.706341904Z
26.4,1010,43.36,78,131602,54.53,2026-01-28T06:15:24.547972606Z
26.41,1010,43.35,78,131604,54.75,2026-01-28T06:15:26.38985609Z
26.41,1010,43.33,79,131606,54.31,2026-01-28T06:15:29.349117728Z
26.4,1010,43.35,77,131609,51.54,2026-01-28T06:15:31.294788338Z
26.4,1010,43.39,77,131611,52.17,2026-01-28T06:15:34.471145223Z
26.38,1010,43.46,74,131614,49.48,2026-01-28T06:15:36.926123306Z
26.37,1010,43.5,74,131617,63.13,2026-01-28T06:15:39.49801064Z
26.37,1010,43.5,74,131619,59.76,2026-01-28T06:15:41.554090438Z
26.37,1010,43.49,75,131621,59.99,2026-01-28T06:15:44.607000022Z
26.36,1010,43.5,73,131625,53.02,2026-01-28T06:15:47.89504495Z
26.34,1010,43.56,72,131628,52.8,2026-01-28T06:15:49.931967674Z
26.35,1010,43.57,73,131630,49.28,2026-01-28T06:15:51.988706088Z
26.34,1010,43.54,73,131632,59.76,2026-01-28T06:15:54.332882161Z
26.35,1010,43.5,73,131634,59.52,2026-01-28T06:15:57.104704699Z
26.34,1010,43.5,73,131637,59.05,2026-01-28T06:15:59.557401687Z
26.35,1010,43.48,73,131639,58.36,2026-01-28T06:16:01.608841401Z
26.35,1010,43.46,72,131642,59.29,2026-01-28T06:16:04.368520985Z
26.35,1010,43.46,73,131644,59.52,2026-01-28T06:16:06.943533859Z
26.35,1010,43.48,73,131647,58.59,2026-01-28T06:16:08.777215593Z
26.35,1010,43.5,72,131649,59.05,2026-01-28T06:16:11.653804856Z
26.35,1010,43.51,73,131652,58.12,2026-01-28T06:16:13.90854149Z
26.35,1010,43.5,74,131654,59.05,2026-01-28T06:16:16.244924875Z
26.35,1010,43.51,73,131656,61.67,2026-01-28T06:16:19.214363257Z
26.35,1010,43.54,72,131659,59.99,2026-01-28T06:16:21.284243927Z
26.36,1010,43.54,73,131661,59.76,2026-01-28T06:16:23.415102777Z
26.37,1010,43.53,73,131663,61.18,2026-01-28T06:16:25.101282707Z
26.39,1010,43.51,75,131665,61.42,2026-01-28T06:16:26.908061287Z
26.4,1010,43.49,76,131667,60.23,2026-01-28T06:16:28.842334997Z
26.41,1010,43.47,76,131669,62.15,2026-01-28T06:16:30.701896978Z
26.43,1010,43.44,76,131670,61.42,2026-01-28T06:16:32.750156194Z
26.43,1010,43.44,76,131673,59.99,2026-01-28T06:16:34.689512504Z
26.44,1010,43.43,77,131674,61.91,2026-01-28T06:16:36.630736111Z
26.45,1010,43.43,76,131676,60.94,2026-01-28T06:16:38.683649967Z
26.45,1010,43.44,76,131679,61.91,2026-01-28T06:16:40.618556282Z
26.46,1010,43.44,78,131680,61.91,2026-01-28T06:16:42.368648983Z
26.47,1010,43.44,78,131682,61.42,2026-01-28T06:16:44.423118014Z
26.47,1010,43.44,77,131684,61.18,2026-01-28T06:16:46.261399297Z
26.48,1010,43.42,78,131686,62.88,2026-01-28T06:16:48.003851931Z
26.49,1010,43.39,78,131688,62.15,2026-01-28T06:16:50.158877896Z
26.49,1010,43.4,78,131690,59.76,2026-01-28T06:16:52.002990003Z
26.5,1010,43.41,78,131692,62.39,2026-01-28T06:16:54.240875248Z
26.49,1010,43.42,78,131694,62.15,2026-01-28T06:16:56.283341708Z
26.49,1010,43.43,78,131696,61.91,2026-01-28T06:16:59.153115776Z
26.48,1010,43.5,76,131699,61.42,2026-01-28T06:17:01.370514366Z
26.48,1010,43.51,75,131701,61.91,2026-01-28T06:17:03.349304683Z
26.48,1010,43.52,76,131703,62.64,2026-01-28T06:17:07.764935456Z
26.45,1010,43.66,73,131708,61.42,2026-01-28T06:17:10.010882305Z
26.44,1010,43.67,72,131710,62.88,2026-01-28T06:17:12.063884911Z
26.44,1010,43.67,74,131712,62.15,2026-01-28T06:17:13.999763314Z
26.44,1010,43.64,74,131714,62.64,2026-01-28T06:17:15.858395505Z
26.45,1010,43.61,75,131716,62.64,2026-01-28T06:17:17.787710096Z
26.46,1010,43.59,75,131718,62.64,2026-01-28T06:17:19.555258098Z
26.47,1010,43.57,76,131719,62.15,2026-01-28T06:17:21.594240801Z
26.48,1010,43.55,76,131721,63.87,2026-01-28T06:17:23.945519202Z
26.47,1010,43.59,75,131724,62.39,2026-01-28T06:17:26.698181164Z
26.46,1010,43.65,75,131727,63.38,2026-01-28T06:17:28.871108188Z
26.46,1010,43.65,74,131729,62.39,2026-01-28T06:17:31.219769154Z
26.46,1010,43.69,74,131731,61.91,2026-01-28T06:17:33.471363025Z
26.46,1010,43.71,75,131733,63.38,2026-01-28T06:17:35.464084943Z
26.46,1010,43.73,75,131735,63.87,2026-01-28T06:17:37.465540789Z
26.47,1010,43.71,76,131737,63.38,2026-01-28T06:17:39.408667958Z
26.48,1010,43.7,76,131739,62.64,2026-01-28T06:17:41.647264852Z
26.48,1010,43.69,75,131741,62.15,2026-01-28T06:17:43.401663046Z
26.49,1010,43.7,77,131743,62.88,2026-01-28T06:17:45.230760802Z
26.5,1010,43.68,76,131745,62.88,2026-01-28T06:17:47.193683599Z
26.5,1010,43.68,77,131747,63.38,2026-01-28T06:17:49.019528163Z
26.51,1010,43.66,78,131749,62.39,2026-01-28T06:17:51.066776827Z
26.52,1010,43.65,78,131751,61.67,2026-01-28T06:17:53.027857401Z
26.52,1010,43.65,77,131753,62.64,2026-01-28T06:17:54.968846004Z
26.52,1010,43.66,77,131755,62.88,2026-01-28T06:17:56.916060136Z
26.52,1010,43.66,78,131757,61.67,2026-01-28T06:17:58.852483197Z
26.52,1010,43.67,77,131759,62.88,2026-01-28T06:18:01.108695389Z
26.52,1010,43.7,77,131761,62.15,2026-01-28T06:18:02.919899075Z
26.52,1010,43.73,77,131763,63.62,2026-01-28T06:18:04.807215688Z
26.53,1010,43.74,77,131765,62.15,2026-01-28T06:18:06.95989272Z
26.52,1010,43.79,77,131767,63.38,2026-01-28T06:18:08.996107102Z
26.52,1010,43.8,77,131769,62.39,2026-01-28T06:18:10.950776657Z
26.52,1010,43.83,78,131771,63.62,2026-01-28T06:18:12.889829719Z
26.52,1010,43.83,77,131773,62.39,2026-01-28T06:18:14.945923759Z
26.52,1010,43.86,77,131775,62.39,2026-01-28T06:18:16.884175832Z
26.52,1010,43.86,78,131777,59.99,2026-01-28T06:18:19.147147138Z
26.51,1010,43.86,77,131779,60.94,2026-01-28T06:18:20.918622261Z
26.52,1010,43.87,78,131781,60.94,2026-01-28T06:18:22.555945324Z
26.53,1010,43.85,79,131782,61.91,2026-01-28T06:18:25.0787844Z
26.52,1010,43.86,77,131785,61.42,2026-01-28T06:18:29.178408189Z
